cart_id,cust_id,trx_date
4221,928,2024-01-21 00:00:00
4222,693,2024-01-21 00:00:00
4223,602,2024-01-21 00:00:00
4224,749,2024-01-21 00:00:00
4225,93,2024-01-21 00:00:00
4226,224,2024-01-22 00:00:00
4227,582,2024-01-22 00:00:00
4228,861,2024-01-22 00:00:00
4229,460,2024-01-22 00:00:00
4230,771,2024-01-22 00:00:00
4231,249,2024-01-22 00:00:00
4232,226,2024-01-22 00:00:00
4233,967,2024-01-22 00:00:00
4234,899,2024-01-22 00:00:00
4235,828,2024-01-22 00:00:00
4236,544,2024-01-22 00:00:00
4237,918,2024-01-22 00:00:00
4238,581,2024-01-22 00:00:00
4239,452,2024-01-23 00:00:00
4240,887,2024-01-23 00:00:00
4241,170,2024-01-23 00:00:00
4242,53,2024-01-23 00:00:00
4243,970,2024-01-23 00:00:00
4244,570,2024-01-23 00:00:00
4245,651,2024-01-23 00:00:00
4246,438,2024-01-23 00:00:00
4247,531,2024-01-23 00:00:00
4248,405,2024-01-23 00:00:00
4249,5,2024-01-23 00:00:00
4250,572,2024-01-23 00:00:00
4251,568,2024-01-23 00:00:00
4252,844,2024-01-24 00:00:00
4253,498,2024-01-24 00:00:00
4254,489,2024-01-24 00:00:00
4255,344,2024-01-24 00:00:00
4256,702,2024-01-24 00:00:00
4257,76,2024-01-24 00:00:00
4258,765,2024-01-24 00:00:00
4259,748,2024-01-24 00:00:00
4260,250,2024-01-24 00:00:00
4261,733,2024-01-24 00:00:00
4262,147,2024-01-24 00:00:00
4263,397,2024-01-24 00:00:00
4264,552,2024-01-24 00:00:00
4265,831,2024-01-24 00:00:00
4266,495,2024-01-25 00:00:00
4267,444,2024-01-25 00:00:00
4268,105,2024-01-25 00:00:00
4269,610,2024-01-25 00:00:00
4270,223,2024-01-25 00:00:00
4271,444,2024-01-25 00:00:00
4272,52,2024-01-25 00:00:00
4273,1,2024-01-25 00:00:00
4274,282,2024-01-25 00:00:00
4275,877,2024-01-25 00:00:00
4276,842,2024-01-25 00:00:00
4277,383,2024-01-25 00:00:00
4278,763,2024-01-25 00:00:00
4279,875,2024-01-25 00:00:00
4280,835,2024-01-26 00:00:00
4281,78,2024-01-26 00:00:00
4282,728,2024-01-26 00:00:00
4283,155,2024-01-26 00:00:00
4284,552,2024-01-26 00:00:00
4285,937,2024-01-26 00:00:00
4286,161,2024-01-26 00:00:00
4287,25,2024-01-26 00:00:00
4288,778,2024-01-26 00:00:00
4289,553,2024-01-26 00:00:00
4290,749,2024-01-26 00:00:00
4291,324,2024-01-26 00:00:00
4292,905,2024-01-26 00:00:00
4293,883,2024-01-26 00:00:00
4294,446,2024-01-26 00:00:00
4295,123,2024-01-27 00:00:00
4296,128,2024-01-27 00:00:00
4297,844,2024-01-27 00:00:00
4298,395,2024-01-27 00:00:00
4299,828,2024-01-27 00:00:00
4300,179,2024-01-27 00:00:00
4301,584,2024-01-27 00:00:00
4302,397,2024-01-27 00:00:00
4303,133,2024-01-27 00:00:00
4304,945,2024-01-27 00:00:00
4305,586,2024-01-27 00:00:00
4306,315,2024-01-27 00:00:00
4307,502,2024-01-27 00:00:00
4308,488,2024-01-27 00:00:00
4309,231,2024-01-27 00:00:00
4310,649,2024-01-28 00:00:00
4311,736,2024-01-28 00:00:00
4312,599,2024-01-28 00:00:00
4313,387,2024-01-28 00:00:00
4314,912,2024-01-28 00:00:00
4315,469,2024-01-28 00:00:00
4316,155,2024-01-28 00:00:00
4317,696,2024-01-28 00:00:00
4318,838,2024-01-28 00:00:00
4319,100,2024-01-28 00:00:00
4320,979,2024-01-28 00:00:00
4321,723,2024-01-28 00:00:00
4322,161,2024-01-28 00:00:00
4323,928,2024-01-28 00:00:00
4324,558,2024-01-29 00:00:00
4325,525,2024-01-29 00:00:00
4326,334,2024-01-29 00:00:00
4327,411,2024-01-29 00:00:00
4328,727,2024-01-29 00:00:00
4329,431,2024-01-29 00:00:00
4330,876,2024-01-29 00:00:00
4331,837,2024-01-29 00:00:00
4332,83,2024-01-29 00:00:00
4333,23,2024-01-29 00:00:00
4334,26,2024-01-29 00:00:00
4335,683,2024-01-29 00:00:00
4336,896,2024-01-29 00:00:00
4337,586,2024-01-30 00:00:00
4338,435,2024-01-30 00:00:00
4339,575,2024-01-30 00:00:00
4340,170,2024-01-30 00:00:00
4341,42,2024-01-30 00:00:00
4342,749,2024-01-30 00:00:00
4343,869,2024-01-30 00:00:00
4344,38,2024-01-30 00:00:00
4345,387,2024-01-30 00:00:00
4346,748,2024-01-30 00:00:00
4347,135,2024-01-30 00:00:00
4348,323,2024-01-30 00:00:00
4349,579,2024-01-30 00:00:00
4350,998,2024-01-30 00:00:00
4351,430,2024-01-31 00:00:00
4352,551,2024-01-31 00:00:00
4353,49,2024-01-31 00:00:00
4354,906,2024-01-31 00:00:00
4355,953,2024-01-31 00:00:00
4356,763,2024-01-31 00:00:00
4357,128,2024-01-31 00:00:00
4358,219,2024-01-31 00:00:00
4359,921,2024-01-31 00:00:00
4360,19,2024-01-31 00:00:00
4361,589,2024-01-31 00:00:00
4362,599,2024-01-31 00:00:00
4363,900,2024-01-31 00:00:00
4364,303,2024-01-31 00:00:00
4365,769,2024-02-01 00:00:00
4366,984,2024-02-01 00:00:00
4367,614,2024-02-01 00:00:00
4368,951,2024-02-01 00:00:00
4369,270,2024-02-01 00:00:00
4370,42,2024-02-01 00:00:00
4371,771,2024-02-01 00:00:00
4372,573,2024-02-01 00:00:00
4373,290,2024-02-01 00:00:00
4374,524,2024-02-01 00:00:00
4375,528,2024-02-01 00:00:00
4376,528,2024-02-01 00:00:00
4377,688,2024-02-01 00:00:00
4378,295,2024-02-01 00:00:00
4379,781,2024-02-02 00:00:00
4380,189,2024-02-02 00:00:00
4381,85,2024-02-02 00:00:00
4382,305,2024-02-02 00:00:00
4383,362,2024-02-02 00:00:00
4384,113,2024-02-02 00:00:00
4385,905,2024-02-02 00:00:00
4386,217,2024-02-02 00:00:00
4387,905,2024-02-02 00:00:00
4388,970,2024-02-02 00:00:00
4389,546,2024-02-02 00:00:00
4390,815,2024-02-02 00:00:00
4391,444,2024-02-02 00:00:00
4392,616,2024-02-02 00:00:00
4393,565,2024-02-02 00:00:00
4394,334,2024-02-03 00:00:00
4395,792,2024-02-03 00:00:00
4396,483,2024-02-03 00:00:00
4397,598,2024-02-03 00:00:00
4398,988,2024-02-03 00:00:00
4399,708,2024-02-03 00:00:00
4400,263,2024-02-03 00:00:00
4401,223,2024-02-03 00:00:00
4402,876,2024-02-03 00:00:00
4403,52,2024-02-03 00:00:00
4404,982,2024-02-03 00:00:00
4405,534,2024-02-03 00:00:00
4406,233,2024-02-03 00:00:00
4407,277,2024-02-03 00:00:00
4408,831,2024-02-03 00:00:00
4409,809,2024-02-03 00:00:00
4410,285,2024-02-04 00:00:00
4411,171,2024-02-04 00:00:00
4412,154,2024-02-04 00:00:00
4413,989,2024-02-04 00:00:00
4414,272,2024-02-04 00:00:00
4415,689,2024-02-04 00:00:00
4416,169,2024-02-04 00:00:00
4417,271,2024-02-04 00:00:00
4418,157,2024-02-04 00:00:00
4419,740,2024-02-04 00:00:00
4420,469,2024-02-04 00:00:00
4421,453,2024-02-04 00:00:00
4422,391,2024-02-04 00:00:00
4423,154,2024-02-04 00:00:00
4424,497,2024-02-04 00:00:00
4425,740,2024-02-04 00:00:00
4426,61,2024-02-05 00:00:00
4427,511,2024-02-05 00:00:00
4428,910,2024-02-05 00:00:00
4429,682,2024-02-05 00:00:00
4430,247,2024-02-05 00:00:00
4431,807,2024-02-05 00:00:00
4432,72,2024-02-05 00:00:00
4433,696,2024-02-05 00:00:00
4434,38,2024-02-05 00:00:00
4435,223,2024-02-05 00:00:00
4436,247,2024-02-05 00:00:00
4437,320,2024-02-05 00:00:00
4438,884,2024-02-05 00:00:00
4439,302,2024-02-05 00:00:00
4440,161,2024-02-05 00:00:00
4441,793,2024-02-06 00:00:00
4442,537,2024-02-06 00:00:00
4443,347,2024-02-06 00:00:00
4444,446,2024-02-06 00:00:00
4445,148,2024-02-06 00:00:00
4446,34,2024-02-06 00:00:00
4447,736,2024-02-06 00:00:00
4448,129,2024-02-06 00:00:00
4449,629,2024-02-06 00:00:00
4450,244,2024-02-06 00:00:00
4451,525,2024-02-06 00:00:00
4452,996,2024-02-06 00:00:00
4453,893,2024-02-06 00:00:00
4454,1000,2024-02-06 00:00:00
4455,588,2024-02-07 00:00:00
4456,150,2024-02-07 00:00:00
4457,901,2024-02-07 00:00:00
4458,967,2024-02-07 00:00:00
4459,783,2024-02-07 00:00:00
4460,804,2024-02-07 00:00:00
4461,121,2024-02-07 00:00:00
4462,676,2024-02-07 00:00:00
4463,989,2024-02-07 00:00:00
4464,165,2024-02-07 00:00:00
4465,943,2024-02-07 00:00:00
4466,249,2024-02-07 00:00:00
4467,423,2024-02-07 00:00:00
4468,737,2024-02-07 00:00:00
4469,5,2024-02-07 00:00:00
4470,828,2024-02-08 00:00:00
4471,151,2024-02-08 00:00:00
4472,700,2024-02-08 00:00:00
4473,737,2024-02-08 00:00:00
4474,672,2024-02-08 00:00:00
4475,527,2024-02-08 00:00:00
4476,621,2024-02-08 00:00:00
4477,296,2024-02-08 00:00:00
4478,135,2024-02-08 00:00:00
4479,324,2024-02-08 00:00:00
4480,910,2024-02-08 00:00:00
4481,15,2024-02-08 00:00:00
4482,170,2024-02-08 00:00:00
4483,514,2024-02-08 00:00:00
4484,967,2024-02-08 00:00:00
4485,821,2024-02-09 00:00:00
4486,687,2024-02-09 00:00:00
4487,337,2024-02-09 00:00:00
4488,867,2024-02-09 00:00:00
4489,401,2024-02-09 00:00:00
4490,427,2024-02-09 00:00:00
4491,439,2024-02-09 00:00:00
4492,272,2024-02-09 00:00:00
4493,929,2024-02-09 00:00:00
4494,413,2024-02-09 00:00:00
4495,372,2024-02-09 00:00:00
4496,230,2024-02-09 00:00:00
4497,362,2024-02-09 00:00:00
4498,388,2024-02-09 00:00:00
4499,760,2024-02-10 00:00:00
4500,852,2024-02-10 00:00:00
4501,376,2024-02-10 00:00:00
4502,868,2024-02-10 00:00:00
4503,948,2024-02-10 00:00:00
4504,891,2024-02-10 00:00:00
4505,412,2024-02-10 00:00:00
4506,701,2024-02-10 00:00:00
4507,601,2024-02-10 00:00:00
4508,183,2024-02-10 00:00:00
4509,388,2024-02-10 00:00:00
4510,647,2024-02-10 00:00:00
4511,983,2024-02-10 00:00:00
4512,733,2024-02-10 00:00:00
4513,541,2024-02-11 00:00:00
4514,936,2024-02-11 00:00:00
4515,985,2024-02-11 00:00:00
4516,963,2024-02-11 00:00:00
4517,394,2024-02-11 00:00:00
4518,360,2024-02-11 00:00:00
4519,633,2024-02-11 00:00:00
4520,208,2024-02-11 00:00:00
4521,509,2024-02-11 00:00:00
4522,438,2024-02-11 00:00:00
4523,928,2024-02-11 00:00:00
4524,815,2024-02-11 00:00:00
4525,719,2024-02-11 00:00:00
4526,687,2024-02-11 00:00:00
4527,613,2024-02-11 00:00:00
4528,943,2024-02-12 00:00:00
4529,676,2024-02-12 00:00:00
4530,469,2024-02-12 00:00:00
4531,579,2024-02-12 00:00:00
4532,614,2024-02-12 00:00:00
4533,170,2024-02-12 00:00:00
4534,753,2024-02-12 00:00:00
4535,362,2024-02-12 00:00:00
4536,73,2024-02-12 00:00:00
4537,412,2024-02-12 00:00:00
4538,483,2024-02-12 00:00:00
4539,549,2024-02-12 00:00:00
4540,538,2024-02-12 00:00:00
4541,524,2024-02-12 00:00:00
4542,780,2024-02-12 00:00:00
4543,697,2024-02-13 00:00:00
4544,548,2024-02-13 00:00:00
4545,683,2024-02-13 00:00:00
4546,649,2024-02-13 00:00:00
4547,827,2024-02-13 00:00:00
4548,748,2024-02-13 00:00:00
4549,34,2024-02-13 00:00:00
4550,132,2024-02-13 00:00:00
4551,70,2024-02-13 00:00:00
4552,822,2024-02-13 00:00:00
4553,223,2024-02-13 00:00:00
4554,996,2024-02-13 00:00:00
4555,538,2024-02-13 00:00:00
4556,863,2024-02-13 00:00:00
4557,423,2024-02-13 00:00:00
4558,749,2024-02-14 00:00:00
4559,392,2024-02-14 00:00:00
4560,552,2024-02-14 00:00:00
4561,311,2024-02-14 00:00:00
4562,741,2024-02-14 00:00:00
4563,200,2024-02-14 00:00:00
4564,474,2024-02-14 00:00:00
4565,589,2024-02-14 00:00:00
4566,365,2024-02-14 00:00:00
4567,802,2024-02-14 00:00:00
4568,860,2024-02-14 00:00:00
4569,918,2024-02-14 00:00:00
4570,208,2024-02-14 00:00:00
4571,520,2024-02-14 00:00:00
4572,792,2024-02-15 00:00:00
4573,52,2024-02-15 00:00:00
4574,685,2024-02-15 00:00:00
4575,7,2024-02-15 00:00:00
4576,331,2024-02-15 00:00:00
4577,773,2024-02-15 00:00:00
4578,322,2024-02-15 00:00:00
4579,331,2024-02-15 00:00:00
4580,577,2024-02-15 00:00:00
4581,506,2024-02-15 00:00:00
4582,567,2024-02-15 00:00:00
4583,22,2024-02-15 00:00:00
4584,170,2024-02-15 00:00:00
4585,174,2024-02-15 00:00:00
4586,990,2024-02-16 00:00:00
4587,935,2024-02-16 00:00:00
4588,570,2024-02-16 00:00:00
4589,786,2024-02-16 00:00:00
4590,200,2024-02-16 00:00:00
4591,627,2024-02-16 00:00:00
4592,780,2024-02-16 00:00:00
4593,765,2024-02-16 00:00:00
4594,556,2024-02-16 00:00:00
4595,905,2024-02-16 00:00:00
4596,167,2024-02-16 00:00:00
4597,783,2024-02-16 00:00:00
4598,767,2024-02-16 00:00:00
4599,457,2024-02-16 00:00:00
4600,858,2024-02-17 00:00:00
4601,987,2024-02-17 00:00:00
4602,634,2024-02-17 00:00:00
4603,591,2024-02-17 00:00:00
4604,208,2024-02-17 00:00:00
4605,541,2024-02-17 00:00:00
4606,52,2024-02-17 00:00:00
4607,58,2024-02-17 00:00:00
4608,812,2024-02-17 00:00:00
4609,269,2024-02-17 00:00:00
4610,713,2024-02-17 00:00:00
4611,156,2024-02-17 00:00:00
4612,858,2024-02-17 00:00:00
4613,147,2024-02-17 00:00:00
4614,78,2024-02-18 00:00:00
4615,356,2024-02-18 00:00:00
4616,492,2024-02-18 00:00:00
4617,748,2024-02-18 00:00:00
4618,265,2024-02-18 00:00:00
4619,914,2024-02-18 00:00:00
4620,733,2024-02-18 00:00:00
4621,13,2024-02-18 00:00:00
4622,274,2024-02-18 00:00:00
4623,393,2024-02-18 00:00:00
4624,389,2024-02-18 00:00:00
4625,289,2024-02-18 00:00:00
4626,807,2024-02-18 00:00:00
4627,748,2024-02-18 00:00:00
4628,101,2024-02-19 00:00:00
4629,8,2024-02-19 00:00:00
4630,525,2024-02-19 00:00:00
4631,891,2024-02-19 00:00:00
4632,737,2024-02-19 00:00:00
4633,98,2024-02-19 00:00:00
4634,80,2024-02-19 00:00:00
4635,58,2024-02-19 00:00:00
4636,54,2024-02-19 00:00:00
4637,250,2024-02-19 00:00:00
4638,237,2024-02-19 00:00:00
4639,14,2024-02-19 00:00:00
4640,792,2024-02-19 00:00:00
4641,895,2024-02-19 00:00:00
4642,740,2024-02-19 00:00:00
4643,541,2024-02-19 00:00:00
4644,444,2024-02-20 00:00:00
4645,544,2024-02-20 00:00:00
4646,475,2024-02-20 00:00:00
4647,827,2024-02-20 00:00:00
4648,733,2024-02-20 00:00:00
4649,319,2024-02-20 00:00:00
4650,837,2024-02-20 00:00:00
4651,280,2024-02-20 00:00:00
4652,630,2024-02-20 00:00:00
4653,514,2024-02-20 00:00:00
4654,70,2024-02-20 00:00:00
4655,783,2024-02-20 00:00:00
4656,444,2024-02-20 00:00:00
4657,339,2024-02-20 00:00:00
4658,562,2024-02-20 00:00:00
4659,217,2024-02-20 00:00:00
4660,167,2024-02-21 00:00:00
4661,826,2024-02-21 00:00:00
4662,544,2024-02-21 00:00:00
4663,322,2024-02-21 00:00:00
4664,945,2024-02-21 00:00:00
4665,668,2024-02-21 00:00:00
4666,562,2024-02-21 00:00:00
4667,440,2024-02-21 00:00:00
4668,189,2024-02-21 00:00:00
4669,516,2024-02-21 00:00:00
4670,830,2024-02-21 00:00:00
4671,592,2024-02-21 00:00:00
4672,815,2024-02-21 00:00:00
4673,104,2024-02-21 00:00:00
4674,559,2024-02-21 00:00:00
4675,874,2024-02-22 00:00:00
4676,828,2024-02-22 00:00:00
4677,899,2024-02-22 00:00:00
4678,869,2024-02-22 00:00:00
4679,284,2024-02-22 00:00:00
4680,539,2024-02-22 00:00:00
4681,672,2024-02-22 00:00:00
4682,836,2024-02-22 00:00:00
4683,412,2024-02-22 00:00:00
4684,14,2024-02-22 00:00:00
4685,113,2024-02-22 00:00:00
4686,19,2024-02-22 00:00:00
4687,254,2024-02-22 00:00:00
4688,807,2024-02-22 00:00:00
4689,780,2024-02-22 00:00:00
4690,42,2024-02-23 00:00:00
4691,775,2024-02-23 00:00:00
4692,524,2024-02-23 00:00:00
4693,128,2024-02-23 00:00:00
4694,42,2024-02-23 00:00:00
4695,456,2024-02-23 00:00:00
4696,156,2024-02-23 00:00:00
4697,565,2024-02-23 00:00:00
4698,942,2024-02-23 00:00:00
4699,186,2024-02-23 00:00:00
4700,53,2024-02-23 00:00:00
4701,217,2024-02-23 00:00:00
4702,938,2024-02-23 00:00:00
4703,887,2024-02-23 00:00:00
4704,58,2024-02-23 00:00:00
4705,551,2024-02-23 00:00:00
4706,167,2024-02-24 00:00:00
4707,204,2024-02-24 00:00:00
4708,562,2024-02-24 00:00:00
4709,973,2024-02-24 00:00:00
4710,330,2024-02-24 00:00:00
4711,675,2024-02-24 00:00:00
4712,598,2024-02-24 00:00:00
4713,552,2024-02-24 00:00:00
4714,47,2024-02-24 00:00:00
4715,549,2024-02-24 00:00:00
4716,810,2024-02-24 00:00:00
4717,30,2024-02-24 00:00:00
4718,556,2024-02-24 00:00:00
4719,669,2024-02-24 00:00:00
4720,722,2024-02-24 00:00:00
4721,465,2024-02-24 00:00:00
4722,160,2024-02-25 00:00:00
4723,344,2024-02-25 00:00:00
4724,164,2024-02-25 00:00:00
4725,895,2024-02-25 00:00:00
4726,307,2024-02-25 00:00:00
4727,837,2024-02-25 00:00:00
4728,739,2024-02-25 00:00:00
4729,629,2024-02-25 00:00:00
4730,246,2024-02-25 00:00:00
4731,139,2024-02-25 00:00:00
4732,385,2024-02-25 00:00:00
4733,649,2024-02-25 00:00:00
4734,280,2024-02-25 00:00:00
4735,928,2024-02-25 00:00:00
4736,594,2024-02-25 00:00:00
4737,562,2024-02-25 00:00:00
4738,591,2024-02-26 00:00:00
4739,798,2024-02-26 00:00:00
4740,465,2024-02-26 00:00:00
4741,728,2024-02-26 00:00:00
4742,635,2024-02-26 00:00:00
4743,234,2024-02-26 00:00:00
4744,17,2024-02-26 00:00:00
4745,79,2024-02-26 00:00:00
4746,290,2024-02-26 00:00:00
4747,338,2024-02-26 00:00:00
4748,778,2024-02-26 00:00:00
4749,350,2024-02-26 00:00:00
4750,71,2024-02-26 00:00:00
4751,368,2024-02-26 00:00:00
4752,868,2024-02-26 00:00:00
4753,173,2024-02-26 00:00:00
4754,5,2024-02-27 00:00:00
4755,753,2024-02-27 00:00:00
4756,937,2024-02-27 00:00:00
4757,914,2024-02-27 00:00:00
4758,875,2024-02-27 00:00:00
4759,755,2024-02-27 00:00:00
4760,581,2024-02-27 00:00:00
4761,200,2024-02-27 00:00:00
4762,200,2024-02-27 00:00:00
4763,475,2024-02-27 00:00:00
4764,233,2024-02-27 00:00:00
4765,979,2024-02-27 00:00:00
4766,176,2024-02-27 00:00:00
4767,918,2024-02-27 00:00:00
4768,800,2024-02-28 00:00:00
4769,319,2024-02-28 00:00:00
4770,207,2024-02-28 00:00:00
4771,505,2024-02-28 00:00:00
4772,258,2024-02-28 00:00:00
4773,529,2024-02-28 00:00:00
4774,138,2024-02-28 00:00:00
4775,7,2024-02-28 00:00:00
4776,914,2024-02-28 00:00:00
4777,10,2024-02-28 00:00:00
4778,599,2024-02-28 00:00:00
4779,531,2024-02-28 00:00:00
4780,113,2024-02-28 00:00:00
4781,72,2024-02-28 00:00:00
4782,956,2024-02-28 00:00:00
4783,600,2024-02-29 00:00:00
4784,387,2024-02-29 00:00:00
4785,290,2024-02-29 00:00:00
4786,13,2024-02-29 00:00:00
4787,586,2024-02-29 00:00:00
4788,246,2024-02-29 00:00:00
4789,181,2024-02-29 00:00:00
4790,224,2024-02-29 00:00:00
4791,368,2024-02-29 00:00:00
4792,337,2024-02-29 00:00:00
4793,948,2024-02-29 00:00:00
4794,242,2024-02-29 00:00:00
4795,549,2024-02-29 00:00:00
4796,244,2024-02-29 00:00:00
4797,13,2024-02-29 00:00:00
4798,838,2024-03-01 00:00:00
4799,532,2024-03-01 00:00:00
4800,338,2024-03-01 00:00:00
4801,499,2024-03-01 00:00:00
4802,245,2024-03-01 00:00:00
4803,156,2024-03-01 00:00:00
4804,324,2024-03-01 00:00:00
4805,634,2024-03-01 00:00:00
4806,687,2024-03-01 00:00:00
4807,87,2024-03-01 00:00:00
4808,114,2024-03-01 00:00:00
4809,876,2024-03-01 00:00:00
4810,828,2024-03-01 00:00:00
4811,706,2024-03-01 00:00:00
4812,904,2024-03-01 00:00:00
4813,994,2024-03-02 00:00:00
4814,489,2024-03-02 00:00:00
4815,799,2024-03-02 00:00:00
4816,87,2024-03-02 00:00:00
4817,895,2024-03-02 00:00:00
4818,223,2024-03-02 00:00:00
4819,730,2024-03-02 00:00:00
4820,695,2024-03-02 00:00:00
4821,856,2024-03-02 00:00:00
4822,78,2024-03-02 00:00:00
4823,654,2024-03-02 00:00:00
4824,599,2024-03-02 00:00:00
4825,573,2024-03-02 00:00:00
4826,868,2024-03-02 00:00:00
4827,5,2024-03-02 00:00:00
4828,967,2024-03-03 00:00:00
4829,417,2024-03-03 00:00:00
4830,7,2024-03-03 00:00:00
4831,179,2024-03-03 00:00:00
4832,227,2024-03-03 00:00:00
4833,511,2024-03-03 00:00:00
4834,261,2024-03-03 00:00:00
4835,250,2024-03-03 00:00:00
4836,899,2024-03-03 00:00:00
4837,241,2024-03-03 00:00:00
4838,902,2024-03-03 00:00:00
4839,767,2024-03-03 00:00:00
4840,760,2024-03-03 00:00:00
4841,164,2024-03-03 00:00:00
4842,161,2024-03-04 00:00:00
4843,706,2024-03-04 00:00:00
4844,901,2024-03-04 00:00:00
4845,561,2024-03-04 00:00:00
4846,699,2024-03-04 00:00:00
4847,209,2024-03-04 00:00:00
4848,764,2024-03-04 00:00:00
4849,943,2024-03-04 00:00:00
4850,562,2024-03-04 00:00:00
4851,747,2024-03-04 00:00:00
4852,98,2024-03-04 00:00:00
4853,967,2024-03-04 00:00:00
4854,678,2024-03-04 00:00:00
4855,263,2024-03-04 00:00:00
4856,654,2024-03-05 00:00:00
4857,475,2024-03-05 00:00:00
4858,329,2024-03-05 00:00:00
4859,876,2024-03-05 00:00:00
4860,571,2024-03-05 00:00:00
4861,475,2024-03-05 00:00:00
4862,309,2024-03-05 00:00:00
4863,804,2024-03-05 00:00:00
4864,174,2024-03-05 00:00:00
4865,950,2024-03-05 00:00:00
4866,577,2024-03-05 00:00:00
4867,900,2024-03-05 00:00:00
4868,930,2024-03-05 00:00:00
4869,684,2024-03-05 00:00:00
4870,9,2024-03-06 00:00:00
4871,390,2024-03-06 00:00:00
4872,494,2024-03-06 00:00:00
4873,968,2024-03-06 00:00:00
4874,645,2024-03-06 00:00:00
4875,577,2024-03-06 00:00:00
4876,8,2024-03-06 00:00:00
4877,52,2024-03-06 00:00:00
4878,696,2024-03-06 00:00:00
4879,139,2024-03-06 00:00:00
4880,738,2024-03-06 00:00:00
4881,696,2024-03-06 00:00:00
4882,672,2024-03-06 00:00:00
4883,207,2024-03-06 00:00:00
4884,869,2024-03-07 00:00:00
4885,613,2024-03-07 00:00:00
4886,739,2024-03-07 00:00:00
4887,12,2024-03-07 00:00:00
4888,404,2024-03-07 00:00:00
4889,222,2024-03-07 00:00:00
4890,808,2024-03-07 00:00:00
4891,111,2024-03-07 00:00:00
4892,438,2024-03-07 00:00:00
4893,837,2024-03-07 00:00:00
4894,486,2024-03-07 00:00:00
4895,558,2024-03-07 00:00:00
4896,623,2024-03-07 00:00:00
4897,445,2024-03-07 00:00:00
4898,599,2024-03-08 00:00:00
4899,58,2024-03-08 00:00:00
4900,377,2024-03-08 00:00:00
4901,826,2024-03-08 00:00:00
4902,633,2024-03-08 00:00:00
4903,173,2024-03-08 00:00:00
4904,385,2024-03-08 00:00:00
4905,290,2024-03-08 00:00:00
4906,784,2024-03-08 00:00:00
4907,836,2024-03-08 00:00:00
4908,868,2024-03-08 00:00:00
4909,982,2024-03-08 00:00:00
4910,547,2024-03-08 00:00:00
4911,60,2024-03-08 00:00:00
4912,855,2024-03-08 00:00:00
4913,269,2024-03-09 00:00:00
4914,353,2024-03-09 00:00:00
4915,634,2024-03-09 00:00:00
4916,304,2024-03-09 00:00:00
4917,156,2024-03-09 00:00:00
4918,745,2024-03-09 00:00:00
4919,984,2024-03-09 00:00:00
4920,627,2024-03-09 00:00:00
4921,265,2024-03-09 00:00:00
4922,638,2024-03-09 00:00:00
4923,451,2024-03-09 00:00:00
4924,80,2024-03-09 00:00:00
4925,267,2024-03-09 00:00:00
4926,777,2024-03-09 00:00:00
4927,379,2024-03-09 00:00:00
4928,954,2024-03-10 00:00:00
4929,271,2024-03-10 00:00:00
4930,588,2024-03-10 00:00:00
4931,220,2024-03-10 00:00:00
4932,281,2024-03-10 00:00:00
4933,286,2024-03-10 00:00:00
4934,761,2024-03-10 00:00:00
4935,327,2024-03-10 00:00:00
4936,156,2024-03-10 00:00:00
4937,356,2024-03-10 00:00:00
4938,696,2024-03-10 00:00:00
4939,215,2024-03-10 00:00:00
4940,387,2024-03-10 00:00:00
4941,244,2024-03-10 00:00:00
4942,117,2024-03-11 00:00:00
4943,108,2024-03-11 00:00:00
4944,292,2024-03-11 00:00:00
4945,137,2024-03-11 00:00:00
4946,979,2024-03-11 00:00:00
4947,45,2024-03-11 00:00:00
4948,771,2024-03-11 00:00:00
4949,159,2024-03-11 00:00:00
4950,707,2024-03-11 00:00:00
4951,220,2024-03-11 00:00:00
4952,451,2024-03-11 00:00:00
4953,850,2024-03-11 00:00:00
4954,475,2024-03-11 00:00:00
4955,985,2024-03-11 00:00:00
4956,900,2024-03-11 00:00:00
4957,552,2024-03-12 00:00:00
4958,780,2024-03-12 00:00:00
4959,139,2024-03-12 00:00:00
4960,780,2024-03-12 00:00:00
4961,475,2024-03-12 00:00:00
4962,661,2024-03-12 00:00:00
4963,664,2024-03-12 00:00:00
4964,655,2024-03-12 00:00:00
4965,572,2024-03-12 00:00:00
4966,902,2024-03-12 00:00:00
4967,517,2024-03-12 00:00:00
4968,103,2024-03-12 00:00:00
4969,826,2024-03-12 00:00:00
4970,235,2024-03-12 00:00:00
4971,598,2024-03-12 00:00:00
4972,499,2024-03-13 00:00:00
4973,217,2024-03-13 00:00:00
4974,837,2024-03-13 00:00:00
4975,193,2024-03-13 00:00:00
4976,724,2024-03-13 00:00:00
4977,125,2024-03-13 00:00:00
4978,318,2024-03-13 00:00:00
4979,800,2024-03-13 00:00:00
4980,815,2024-03-13 00:00:00
4981,54,2024-03-13 00:00:00
4982,895,2024-03-13 00:00:00
4983,724,2024-03-13 00:00:00
4984,918,2024-03-13 00:00:00
4985,838,2024-03-13 00:00:00
4986,155,2024-03-13 00:00:00
4987,203,2024-03-14 00:00:00
4988,577,2024-03-14 00:00:00
4989,822,2024-03-14 00:00:00
4990,89,2024-03-14 00:00:00
4991,4,2024-03-14 00:00:00
4992,821,2024-03-14 00:00:00
4993,967,2024-03-14 00:00:00
4994,141,2024-03-14 00:00:00
4995,623,2024-03-14 00:00:00
4996,664,2024-03-14 00:00:00
