cart_item_id,cart_id,product_id,order_amt
14798,4751,139,1
14799,4752,20,2
14800,4752,47,2
14801,4752,57,3
14802,4753,89,3
14803,4753,80,3
14804,4753,81,3
14805,4754,38,1
14806,4754,132,2
14807,4754,151,3
14808,4755,23,1
14809,4755,70,1
14810,4756,17,2
14811,4756,145,1
14812,4757,97,3
14813,4757,76,1
14814,4757,111,1
14815,4758,100,2
14816,4758,86,3
14817,4758,9,1
14818,4758,24,2
14819,4759,145,1
14820,4759,24,2
14821,4759,32,2
14822,4759,121,1
14823,4760,31,3
14824,4760,49,1
14825,4760,30,2
14826,4760,56,3
14827,4761,152,2
14828,4761,130,1
14829,4761,119,2
14830,4761,108,2
14831,4762,46,1
14832,4762,49,1
14833,4762,63,1
14834,4762,107,2
14835,4763,28,1
14836,4763,72,1
14837,4763,132,3
14838,4763,136,3
14839,4764,148,2
14840,4764,74,1
14841,4764,33,2
14842,4764,49,2
14843,4765,19,1
14844,4765,28,1
14845,4765,38,1
14846,4765,62,2
14847,4766,18,2
14848,4766,44,3
14849,4766,119,3
14850,4767,135,2
14851,4767,84,3
14852,4767,111,3
14853,4768,45,3
14854,4768,55,2
14855,4768,5,1
14856,4769,68,2
14857,4769,96,2
14858,4769,129,2
14859,4769,151,1
14860,4770,33,2
14861,4770,55,3
14862,4770,80,2
14863,4771,70,1
14864,4771,76,3
14865,4772,52,2
14866,4772,6,2
14867,4772,89,1
14868,4773,111,3
14869,4773,30,1
14870,4773,83,1
14871,4774,33,1
14872,4774,113,1
14873,4775,111,1
14874,4775,13,1
14875,4775,51,1
14876,4775,82,3
14877,4776,112,3
14878,4776,126,3
14879,4776,91,3
14880,4776,92,2
14881,4777,119,1
14882,4777,146,3
14883,4777,11,3
14884,4777,108,2
14885,4778,135,3
14886,4778,111,2
14887,4779,35,2
14888,4779,72,1
14889,4779,106,1
14890,4779,126,3
14891,4780,83,2
14892,4780,88,2
14893,4780,126,1
14894,4781,116,1
14895,4781,151,2
14896,4782,14,1
14897,4782,113,2
14898,4783,144,3
14899,4783,111,1
14900,4783,42,1
14901,4783,38,1
14902,4784,82,3
14903,4784,92,2
14904,4784,97,3
14905,4784,126,2
14906,4785,22,1
14907,4785,33,1
14908,4785,61,1
14909,4785,152,1
14910,4786,28,3
14911,4786,132,2
14912,4787,118,3
14913,4787,65,2
14914,4788,77,3
14915,4788,134,2
14916,4789,24,3
14917,4789,65,3
14918,4789,130,1
14919,4790,24,3
14920,4790,47,1
14921,4790,84,2
14922,4791,147,1
14923,4791,24,2
14924,4791,33,3
14925,4791,130,2
14926,4792,97,1
14927,4792,42,1
14928,4792,12,1
14929,4792,24,1
14930,4793,27,3
14931,4793,38,1
14932,4793,47,1
14933,4793,134,2
14934,4794,111,2
14935,4794,33,1
14936,4794,51,2
14937,4794,136,3
14938,4795,107,1
14939,4795,132,3
14940,4796,139,2
14941,4796,85,3
14942,4797,37,3
14943,4797,42,1
14944,4797,47,1
14945,4797,80,3
14946,4797,120,1
14947,4797,131,3
14948,4798,24,2
14949,4798,95,3
14950,4799,88,3
14951,4799,6,3
14952,4799,52,2
14953,4800,93,3
14954,4800,125,1
14955,4800,10,1
14956,4801,29,1
14957,4801,49,2
14958,4801,50,1
14959,4801,119,1
14960,4802,144,3
14961,4802,5,2
14962,4802,50,2
14963,4802,123,1
14964,4803,135,2
14965,4803,65,3
14966,4803,35,2
14967,4803,61,2
14968,4804,111,1
14969,4804,97,1
14970,4804,40,3
14971,4804,55,3
14972,4805,38,1
14973,4805,64,2
14974,4805,77,3
14975,4806,23,2
14976,4806,51,2
14977,4806,138,3
14978,4807,111,1
14979,4807,32,3
14980,4807,106,3
14981,4808,140,3
14982,4808,101,3
14983,4808,114,1
14984,4809,106,2
14985,4809,47,1
14986,4809,53,1
14987,4809,65,2
14988,4809,79,2
14989,4809,111,1
14990,4810,41,3
14991,4810,37,1
14992,4811,133,3
14993,4811,139,2
14994,4811,4,2
14995,4811,97,1
14996,4812,94,1
14997,4812,83,3
14998,4812,59,1
14999,4812,50,2
15000,4813,48,1
15001,4813,119,2
15002,4814,16,3
15003,4814,25,2
15004,4814,53,1
15005,4814,69,2
15006,4814,134,3
15007,4815,17,2
15008,4815,32,1
15009,4816,53,2
15010,4816,91,1
15011,4816,94,3
15012,4817,111,1
15013,4817,105,3
15014,4817,5,1
15015,4817,42,1
15016,4817,97,1
15017,4818,126,3
15018,4818,145,3
15019,4819,37,1
15020,4819,41,1
15021,4819,74,2
15022,4820,34,3
15023,4820,54,2
15024,4821,65,2
15025,4821,30,3
15026,4822,124,3
15027,4822,97,2
15028,4823,48,3
15029,4823,93,3
15030,4823,119,3
15031,4823,146,1
15032,4824,24,1
15033,4824,93,1
15034,4824,102,2
15035,4824,119,3
15036,4825,66,3
15037,4825,94,3
15038,4826,23,1
15039,4826,118,1
15040,4826,132,1
15041,4827,97,2
15042,4827,6,2
15043,4827,44,3
15044,4828,97,1
15045,4828,117,3
15046,4828,119,1
15047,4829,22,1
15048,4829,33,3
15049,4829,141,2
15050,4830,1,3
15051,4830,30,3
15052,4830,38,2
15053,4831,118,2
15054,4831,119,1
15055,4831,33,3
15056,4831,24,2
15057,4832,22,2
15058,4832,60,2
15059,4832,82,3
15060,4833,24,3
15061,4833,72,1
15062,4833,82,2
15063,4834,3,2
15064,4834,14,3
15065,4834,119,1
15066,4835,64,3
15067,4835,136,3
15068,4835,4,1
15069,4836,22,2
15070,4836,102,3
15071,4836,106,2
15072,4836,125,3
15073,4837,38,2
15074,4837,53,1
15075,4837,111,1
15076,4838,56,2
15077,4838,93,3
15078,4838,118,3
15079,4839,128,1
15080,4839,117,2
15081,4839,97,1
15082,4839,55,1
15083,4840,49,1
15084,4840,96,3
15085,4840,148,3
15086,4841,24,2
15087,4841,72,3
15088,4841,102,1
15089,4841,116,3
15090,4842,54,3
15091,4842,83,3
15092,4842,36,3
15093,4842,43,1
15094,4843,37,3
15095,4843,53,1
15096,4843,113,2
15097,4843,120,1
15098,4844,26,1
15099,4844,84,1
15100,4844,125,3
15101,4845,37,3
15102,4845,11,1
15103,4845,33,1
15104,4846,44,1
15105,4846,66,2
15106,4846,11,3
15107,4846,97,3
15108,4847,75,3
15109,4847,10,3
15110,4848,50,1
15111,4848,24,2
15112,4849,62,2
15113,4849,97,3
15114,4849,105,2
15115,4849,125,1
15116,4850,15,3
15117,4850,62,2
15118,4850,65,3
15119,4851,44,2
15120,4851,63,3
15121,4851,119,2
15122,4852,81,2
15123,4852,70,3
15124,4852,4,2
15125,4853,33,1
15126,4853,111,1
15127,4853,124,3
15128,4853,131,1
15129,4853,148,3
15130,4854,15,3
15131,4854,24,1
15132,4854,97,3
15133,4854,144,3
15134,4855,111,1
15135,4855,84,1
15136,4855,102,1
15137,4855,33,1
15138,4855,43,1
15139,4855,29,3
15140,4856,5,1
15141,4856,62,1
15142,4856,106,3
15143,4856,131,3
15144,4857,97,2
15145,4857,102,1
15146,4857,114,3
15147,4858,2,3
15148,4858,145,3
15149,4859,82,3
15150,4859,90,3
15151,4859,4,3
15152,4860,26,2
15153,4860,54,1
15154,4860,131,1
15155,4861,60,2
15156,4861,109,3
15157,4862,33,1
15158,4862,34,3
15159,4862,61,3
15160,4862,65,2
15161,4863,85,3
15162,4863,115,2
15163,4864,103,2
15164,4864,33,1
15165,4865,82,2
15166,4865,95,2
15167,4865,33,1
15168,4866,14,2
15169,4866,109,1
15170,4866,131,2
15171,4866,148,3
15172,4867,73,2
15173,4867,85,1
15174,4867,97,2
15175,4867,111,3
15176,4868,29,1
15177,4868,107,3
15178,4869,54,1
15179,4869,140,1
15180,4869,5,2
15181,4869,47,2
15182,4870,101,3
15183,4870,122,2
15184,4871,33,3
15185,4871,77,1
15186,4871,97,2
15187,4871,111,3
15188,4872,33,2
15189,4872,88,3
15190,4872,130,1
15191,4873,102,1
15192,4873,111,1
15193,4873,121,1
15194,4873,141,1
15195,4874,65,1
15196,4874,7,2
15197,4874,11,1
15198,4875,57,1
15199,4875,91,2
15200,4876,5,1
15201,4876,18,2
15202,4876,102,3
15203,4876,111,1
15204,4877,45,1
15205,4877,54,1
15206,4878,148,2
15207,4878,131,1
15208,4878,53,1
15209,4878,52,1
15210,4879,71,1
15211,4879,101,1
15212,4880,24,1
15213,4880,33,3
15214,4880,40,1
15215,4880,97,1
15216,4881,119,1
15217,4881,140,1
15218,4882,31,3
15219,4882,97,3
15220,4882,24,2
15221,4882,145,3
15222,4883,119,3
15223,4883,97,1
15224,4883,55,2
15225,4883,3,1
15226,4884,97,3
15227,4884,133,2
15228,4885,45,2
15229,4885,72,3
15230,4885,93,1
15231,4885,104,2
15232,4885,111,1
15233,4886,131,1
15234,4886,117,3
15235,4886,119,1
15236,4886,66,3
15237,4886,11,2
15238,4886,111,1
15239,4887,52,1
15240,4887,140,1
15241,4888,24,3
15242,4888,52,1
15243,4888,63,2
15244,4888,119,3
15245,4889,2,1
15246,4889,136,3
15247,4890,84,3
15248,4890,62,2
15249,4891,88,3
15250,4891,103,2
15251,4891,41,2
15252,4891,84,3
15253,4892,55,2
15254,4892,101,3
15255,4892,102,1
15256,4892,111,1
15257,4893,66,1
15258,4893,105,3
15259,4893,112,3
15260,4893,127,2
15261,4894,75,3
15262,4894,103,1
15263,4894,122,1
15264,4895,127,3
15265,4895,111,1
15266,4895,83,1
15267,4896,13,3
15268,4896,97,3
15269,4897,78,3
15270,4897,123,3
15271,4898,9,3
15272,4898,54,1
15273,4898,97,2
15274,4899,126,1
15275,4899,53,1
15276,4899,72,1
15277,4899,111,1
15278,4899,113,3
15279,4900,81,2
15280,4900,34,1
15281,4901,32,3
15282,4901,126,2
15283,4901,137,3
15284,4902,22,2
15285,4902,34,3
15286,4902,43,2
15287,4902,96,3
15288,4903,16,2
15289,4903,33,1
15290,4903,97,2
15291,4903,118,1
15292,4904,90,3
15293,4904,71,1
15294,4905,6,3
15295,4905,62,3
15296,4905,86,1
15297,4905,132,3
15298,4906,23,1
15299,4906,55,2
15300,4907,26,2
15301,4907,46,1
15302,4907,80,1
15303,4907,81,1
15304,4908,119,2
15305,4908,111,1
15306,4908,98,3
15307,4908,21,3
15308,4908,6,2
15309,4908,53,1
15310,4909,5,3
15311,4909,50,1
15312,4909,77,3
15313,4910,33,1
15314,4910,90,1
15315,4910,103,2
15316,4910,105,1
15317,4911,130,3
15318,4911,111,1
15319,4911,137,2
15320,4912,113,3
15321,4912,49,3
15322,4913,97,1
15323,4913,139,1
15324,4914,5,1
15325,4914,24,2
15326,4914,61,3
15327,4915,97,3
15328,4915,109,3
15329,4916,131,1
15330,4916,89,2
15331,4916,147,1
15332,4916,10,2
15333,4916,27,3
15334,4917,131,1
15335,4917,140,3
15336,4917,108,2
15337,4918,24,3
15338,4918,33,3
15339,4918,41,2
15340,4918,53,1
15341,4918,122,1
15342,4919,97,2
15343,4919,120,2
15344,4920,53,1
15345,4920,75,1
15346,4920,144,2
15347,4921,75,2
15348,4921,62,3
15349,4921,19,1
15350,4921,33,2
15351,4922,3,1
15352,4922,98,2
15353,4922,117,3
15354,4923,40,2
15355,4923,64,2
15356,4923,78,3
15357,4923,131,1
15358,4924,139,1
15359,4924,60,1
15360,4924,112,1
15361,4924,117,2
15362,4925,63,1
15363,4925,24,2
15364,4925,44,2
15365,4926,62,1
15366,4926,97,3
15367,4927,88,1
15368,4927,114,3
15369,4927,150,3
15370,4928,5,3
15371,4928,8,2
15372,4928,28,1
15373,4928,106,1
15374,4929,103,2
15375,4929,102,1
15376,4929,51,2
15377,4930,12,3
15378,4930,25,2
15379,4930,94,2
15380,4930,111,2
15381,4931,27,3
15382,4931,54,2
15383,4932,5,1
15384,4932,62,2
15385,4933,28,3
15386,4933,32,2
15387,4933,53,3
15388,4934,53,2
15389,4934,113,2
15390,4935,142,3
15391,4935,51,2
15392,4936,84,2
15393,4936,147,3
15394,4937,5,3
15395,4937,31,1
15396,4937,95,2
15397,4937,111,1
15398,4938,78,1
15399,4938,130,1
15400,4938,139,1
15401,4939,142,2
15402,4939,33,1
15403,4940,124,3
15404,4940,31,3
15405,4940,68,3
15406,4941,82,2
15407,4941,131,2
15408,4941,140,3
15409,4942,6,2
15410,4942,9,1
15411,4942,34,3
15412,4942,104,2
15413,4943,25,3
15414,4943,141,1
15415,4944,147,2
15416,4944,131,3
15417,4944,53,1
15418,4944,1,2
15419,4945,63,1
15420,4945,146,1
15421,4946,36,1
15422,4946,48,2
15423,4946,55,3
15424,4947,33,2
15425,4947,96,1
15426,4947,102,1
15427,4947,103,2
15428,4947,152,1
15429,4948,129,2
15430,4948,65,1
15431,4948,39,2
15432,4949,2,2
15433,4949,73,2
15434,4949,102,1
15435,4949,111,1
15436,4949,117,1
15437,4950,93,2
15438,4950,140,3
15439,4951,19,2
15440,4951,67,1
15441,4951,107,3
15442,4952,114,2
15443,4952,137,3
15444,4952,73,2
15445,4952,82,1
15446,4953,141,1
15447,4953,98,3
15448,4954,20,1
15449,4954,72,3
15450,4954,110,2
15451,4955,13,2
15452,4955,18,3
15453,4955,76,2
15454,4956,96,3
15455,4956,100,2
15456,4957,47,3
15457,4957,58,1
15458,4958,80,3
15459,4958,136,2
15460,4958,1,2
15461,4958,33,3
15462,4959,53,1
15463,4959,72,3
15464,4959,75,3
15465,4959,102,1
15466,4959,111,1
15467,4960,5,1
15468,4960,55,2
15469,4960,102,1
15470,4960,111,1
15471,4960,133,3
15472,4961,137,3
15473,4961,147,3
15474,4962,133,2
15475,4962,128,2
15476,4962,67,3
15477,4962,62,1
15478,4963,2,2
15479,4963,26,1
15480,4963,74,1
15481,4963,149,1
15482,4964,17,3
15483,4964,34,1
15484,4965,4,3
15485,4965,33,2
15486,4966,97,1
15487,4966,98,1
15488,4966,20,3
15489,4966,51,1
15490,4967,15,3
15491,4967,36,2
15492,4967,60,2
15493,4967,111,2
15494,4968,35,2
15495,4968,81,2
15496,4968,102,1
15497,4968,127,1
15498,4969,58,3
15499,4969,77,2
15500,4969,103,3
15501,4970,75,2
15502,4970,52,1
15503,4970,24,3
15504,4970,14,3
15505,4971,10,1
15506,4971,15,3
15507,4971,73,2
15508,4971,106,1
15509,4972,79,1
15510,4972,111,1
15511,4972,131,1
15512,4972,133,3
15513,4972,149,2
15514,4973,138,3
15515,4973,134,1
15516,4973,77,3
15517,4973,4,3
15518,4974,74,2
15519,4974,80,3
15520,4975,81,2
15521,4975,104,3
15522,4975,140,3
15523,4976,32,3
15524,4976,50,1
15525,4976,97,1
15526,4977,102,1
15527,4977,74,2
15528,4977,111,1
15529,4977,16,3
15530,4977,33,2
15531,4978,32,2
15532,4978,69,1
15533,4978,116,3
15534,4979,7,3
15535,4979,139,1
15536,4980,37,3
15537,4980,73,2
15538,4980,106,1
15539,4981,19,3
15540,4981,137,2
15541,4982,81,3
15542,4982,120,1
15543,4982,5,2
15544,4983,21,2
15545,4983,116,1
15546,4984,32,3
15547,4984,119,2
15548,4985,24,1
15549,4985,39,3
15550,4985,126,3
15551,4986,1,2
15552,4986,59,1
15553,4986,129,2
15554,4987,85,2
15555,4987,34,3
15556,4987,59,1
15557,4988,123,3
15558,4988,46,2
15559,4988,33,1
15560,4988,29,1
15561,4989,24,2
15562,4989,95,2
15563,4990,13,3
15564,4990,38,1
15565,4990,97,2
15566,4990,102,1
15567,4990,131,1
15568,4991,17,1
15569,4991,32,2
15570,4991,46,2
15571,4992,117,3
15572,4992,146,1
15573,4993,116,3
15574,4993,111,2
15575,4993,8,3
15576,4993,32,3
15577,4994,25,1
15578,4994,53,1
15579,4994,137,1
15580,4994,144,3
15581,4995,4,3
15582,4995,10,2
15583,4996,2,1
15584,4996,26,1
15585,4996,74,2
15586,4997,149,2
15587,4997,111,1
15588,4997,53,1
15589,4997,76,2
15590,4998,12,1
15591,4998,44,1
15592,4998,100,3
15593,4999,45,3
15594,4999,48,1
15595,5000,24,1
15596,5000,40,3
15597,5000,76,2
15598,5000,111,4
15599,5001,140,3
15600,5001,117,3
15601,5002,92,1
15602,5002,85,1
15603,5003,33,1
15604,5003,89,2
15605,5003,108,3
15606,5004,19,1
15607,5004,69,1
15608,5004,86,2
15609,5004,95,1
15610,5005,80,3
15611,5005,96,3
15612,5005,101,2
15613,5006,88,1
15614,5006,72,3
15615,5006,11,3
15616,5006,26,1
15617,5007,24,2
15618,5007,53,1
15619,5007,61,2
15620,5007,97,2
15621,5007,111,1
15622,5007,133,3
15623,5008,64,3
15624,5008,118,2
15625,5009,81,2
15626,5009,29,3
15627,5009,9,2
15628,5010,3,1
15629,5010,107,3
15630,5010,117,1
15631,5011,41,2
15632,5011,122,2
15633,5012,5,2
15634,5012,33,3
15635,5012,82,3
15636,5012,123,2
15637,5013,142,2
15638,5013,131,1
15639,5013,97,1
15640,5013,63,1
15641,5013,54,2
15642,5014,66,2
15643,5014,135,2
15644,5014,144,1
15645,5015,5,3
15646,5015,24,2
15647,5015,62,2
15648,5015,97,1
15649,5016,80,1
15650,5016,90,3
15651,5017,91,2
15652,5017,81,3
15653,5018,32,2
15654,5018,137,3
15655,5019,88,1
15656,5019,111,1
15657,5020,82,2
15658,5020,87,3
15659,5021,79,1
15660,5021,97,3
15661,5021,111,1
15662,5022,116,2
15663,5022,111,1
15664,5022,118,1
15665,5022,24,3
15666,5022,102,1
15667,5023,146,3
15668,5023,89,1
15669,5023,84,2
15670,5023,31,3
15671,5024,50,2
15672,5024,67,1
15673,5024,122,3
15674,5024,147,1
15675,5025,11,3
15676,5025,92,2
15677,5026,84,3
15678,5026,141,2
15679,5027,32,3
15680,5027,49,1
15681,5027,131,3
15682,5028,151,2
15683,5028,38,3
15684,5028,87,3
15685,5029,51,3
15686,5029,131,1
15687,5029,133,1
15688,5030,9,3
15689,5030,36,2
15690,5030,81,3
15691,5031,138,1
15692,5031,24,3
15693,5031,116,1
15694,5031,128,3
15695,5032,68,1
15696,5032,25,2
15697,5032,50,1
15698,5033,33,1
15699,5033,36,2
15700,5033,127,2
15701,5034,19,1
15702,5034,25,2
15703,5034,69,3
15704,5034,72,1
15705,5035,119,2
15706,5035,29,3
15707,5035,116,3
15708,5035,117,3
15709,5036,131,1
15710,5036,111,1
15711,5036,24,2
15712,5036,56,3
15713,5037,65,1
15714,5037,130,1
15715,5037,132,2
15716,5038,117,3
15717,5038,45,1
15718,5038,54,3
15719,5039,111,2
15720,5039,114,2
15721,5039,58,2
15722,5040,65,3
15723,5040,35,1
15724,5041,128,1
15725,5041,97,1
15726,5041,31,2
15727,5041,51,2
15728,5042,27,3
15729,5042,31,1
15730,5042,38,1
15731,5042,74,2
15732,5043,23,1
15733,5043,46,1
15734,5043,86,1
15735,5043,131,1
15736,5044,125,3
15737,5044,151,2
15738,5045,148,1
15739,5045,113,1
15740,5045,101,2
15741,5045,76,3
15742,5046,70,3
15743,5046,71,1
15744,5046,102,3
15745,5046,119,2
15746,5047,10,1
15747,5047,20,1
15748,5047,59,1
15749,5047,151,2
15750,5048,132,2
15751,5048,93,3
15752,5048,59,3
15753,5048,131,1
15754,5049,20,1
15755,5049,57,1
15756,5049,63,1
15757,5049,87,1
15758,5050,63,1
15759,5050,119,1
15760,5050,146,1
15761,5051,85,2
15762,5051,13,1
15763,5052,97,3
15764,5052,24,2
15765,5052,1,1
15766,5052,21,2
15767,5053,82,3
15768,5053,20,3
15769,5053,33,3
15770,5053,53,1
15771,5053,102,1
15772,5054,33,1
15773,5054,16,1
15774,5054,56,1
15775,5055,42,3
15776,5055,67,3
15777,5056,117,1
15778,5056,34,1
15779,5057,97,3
15780,5057,123,3
15781,5057,24,3
15782,5057,128,2
15783,5058,124,3
15784,5058,106,1
15785,5058,31,1
15786,5058,24,2
15787,5059,53,1
15788,5059,74,2
15789,5059,130,2
15790,5059,131,1
15791,5059,146,2
15792,5060,32,3
15793,5060,49,2
15794,5061,31,1
15795,5061,88,3
15796,5062,41,1
15797,5062,140,3
15798,5062,33,3
15799,5063,10,3
15800,5063,81,2
15801,5063,98,3
15802,5063,111,2
15803,5064,105,3
15804,5064,108,2
15805,5064,150,2
15806,5065,4,3
15807,5065,46,2
15808,5066,119,3
15809,5066,28,3
15810,5066,117,1
15811,5067,135,1
15812,5067,119,1
15813,5067,29,1
15814,5068,17,3
15815,5068,42,2
15816,5068,97,2
15817,5068,133,1
15818,5069,5,1
15819,5069,46,1
15820,5069,62,2
15821,5069,147,3
15822,5070,54,1
15823,5070,113,2
15824,5071,102,1
15825,5071,77,1
15826,5071,5,2
15827,5071,31,2
15828,5072,91,3
15829,5072,100,2
15830,5073,5,2
15831,5073,31,2
15832,5073,35,3
15833,5073,122,1
15834,5074,12,1
15835,5074,107,1
15836,5075,24,3
15837,5075,101,2
15838,5076,111,1
15839,5076,83,3
15840,5076,131,1
15841,5076,17,2
15842,5076,67,3
15843,5077,2,3
15844,5077,61,1
15845,5077,150,1
15846,5078,16,3
15847,5078,111,3
15848,5079,64,2
15849,5079,86,1
15850,5080,2,3
15851,5080,28,3
15852,5080,96,1
15853,5080,146,1
15854,5081,149,3
15855,5081,118,3
15856,5081,105,1
15857,5081,5,2
15858,5081,102,1
15859,5082,12,1
15860,5082,21,2
15861,5083,41,2
15862,5083,44,3
15863,5083,75,1
15864,5083,119,1
15865,5084,82,1
15866,5084,110,1
15867,5085,105,3
15868,5085,24,1
15869,5086,62,3
15870,5086,55,2
15871,5086,23,2
15872,5087,12,1
15873,5087,46,2
15874,5087,71,3
15875,5087,149,3
15876,5088,49,2
15877,5088,93,3
15878,5088,141,3
15879,5089,25,2
15880,5089,38,1
15881,5089,128,3
15882,5089,129,2
15883,5090,24,1
15884,5090,27,1
15885,5090,4,1
15886,5090,14,2
15887,5091,44,2
15888,5091,65,1
15889,5091,96,2
15890,5091,152,3
15891,5092,72,3
15892,5092,116,1
15893,5093,41,3
15894,5093,133,1
15895,5094,51,1
15896,5094,151,1
15897,5095,131,1
15898,5095,135,2
15899,5095,111,1
15900,5095,1,3
15901,5095,53,1
15902,5095,72,3
15903,5096,5,2
15904,5096,33,1
15905,5096,50,1
15906,5096,130,3
15907,5097,10,1
15908,5097,23,3
15909,5097,32,3
15910,5097,119,1
15911,5098,24,3
15912,5098,70,2
15913,5099,137,1
15914,5099,44,3
15915,5099,65,1
15916,5100,24,3
15917,5100,79,3
15918,5100,105,1
15919,5101,48,2
15920,5101,117,2
15921,5102,111,2
15922,5102,27,3
15923,5102,75,1
15924,5102,134,2
15925,5103,59,1
15926,5103,52,1
15927,5104,24,2
15928,5104,25,3
15929,5104,123,1
15930,5105,14,1
15931,5105,31,1
15932,5106,58,1
15933,5106,65,3
15934,5106,102,1
15935,5107,54,2
15936,5107,108,2
15937,5107,134,3
15938,5107,141,1
15939,5108,97,1
15940,5108,87,3
15941,5109,24,2
15942,5109,27,3
15943,5109,97,3
15944,5109,139,3
15945,5110,58,1
15946,5110,110,1
15947,5111,9,3
15948,5111,34,1
15949,5112,38,3
15950,5112,46,2
15951,5112,49,1
15952,5113,111,2
15953,5113,95,3
15954,5113,56,1
15955,5113,65,1
15956,5114,80,3
15957,5114,108,1
15958,5115,7,3
15959,5115,61,3
15960,5115,96,2
15961,5115,126,1
15962,5116,33,1
15963,5116,74,3
15964,5116,94,1
15965,5117,146,2
15966,5117,112,2
15967,5117,31,2
15968,5117,24,3
15969,5118,40,1
15970,5118,83,2
15971,5118,97,2
15972,5118,108,2
15973,5119,6,1
15974,5119,19,2
15975,5119,66,3
15976,5119,111,1
15977,5119,117,2
15978,5120,131,1
15979,5120,147,1
15980,5120,75,2
15981,5120,111,1
15982,5121,98,3
15983,5121,135,2
15984,5122,5,2
15985,5122,59,1
15986,5122,132,3
15987,5123,21,3
15988,5123,27,1
15989,5123,41,3
15990,5123,82,2
15991,5123,111,1
15992,5123,131,1
15993,5124,131,1
15994,5124,102,3
15995,5124,96,2
15996,5125,31,2
15997,5125,77,1
15998,5125,119,2
15999,5125,149,1
16000,5126,2,3
16001,5126,3,1
16002,5126,89,2
16003,5127,39,2
16004,5127,46,1
16005,5127,103,3
16006,5127,122,1
16007,5128,145,2
16008,5128,131,1
16009,5128,114,2
16010,5128,111,1
16011,5128,79,3
16012,5129,34,3
16013,5129,55,2
16014,5129,97,3
16015,5129,111,1
16016,5130,30,1
16017,5130,101,1
16018,5130,111,1
16019,5130,131,1
16020,5131,131,1
16021,5131,37,1
16022,5131,79,3
16023,5131,8,3
16024,5131,27,2
16025,5132,33,2
16026,5132,70,1
16027,5132,101,2
16028,5132,111,1
16029,5132,131,1
16030,5133,90,2
16031,5133,111,1
16032,5134,126,2
16033,5134,5,1
16034,5134,46,3
16035,5134,62,3
16036,5135,96,3
16037,5135,49,1
16038,5135,28,1
16039,5136,19,1
16040,5136,36,2
16041,5136,56,1
16042,5137,5,2
16043,5137,90,1
16044,5138,61,1
16045,5138,80,2
16046,5138,97,1
16047,5139,4,1
16048,5139,13,1
16049,5139,49,2
16050,5140,123,1
16051,5140,86,2
16052,5140,20,3
16053,5141,90,3
16054,5141,119,1
16055,5142,9,1
16056,5142,50,1
16057,5142,94,2
16058,5143,77,3
16059,5143,84,1
16060,5143,112,3
16061,5143,123,3
16062,5144,1,3
16063,5144,151,2
16064,5145,144,3
16065,5145,39,3
16066,5145,77,3
16067,5146,93,3
16068,5146,111,1
16069,5146,122,2
16070,5146,131,1
16071,5147,24,1
16072,5147,43,3
16073,5147,48,2
16074,5147,117,3
16075,5148,91,2
16076,5148,97,3
16077,5149,125,1
16078,5149,86,2
16079,5149,24,2
16080,5149,82,2
16081,5150,25,2
16082,5150,78,1
16083,5150,83,2
16084,5150,97,2
16085,5151,9,3
16086,5151,49,2
16087,5151,53,1
16088,5151,111,1
16089,5151,134,1
16090,5152,148,2
16091,5152,126,1
16092,5153,95,1
16093,5153,32,3
16094,5153,33,2
16095,5154,28,2
16096,5154,111,1
16097,5154,119,1
16098,5155,102,1
16099,5155,109,2
16100,5155,113,1
16101,5156,126,1
16102,5156,100,2
16103,5156,46,3
16104,5156,53,1
16105,5157,5,2
16106,5157,50,3
16107,5157,145,2
16108,5158,5,3
16109,5158,52,2
16110,5158,62,3
16111,5159,108,1
16112,5159,117,3
16113,5160,52,2
16114,5160,49,2
16115,5161,130,2
16116,5161,134,1
16117,5161,44,1
16118,5161,59,3
16119,5162,99,1
16120,5162,67,2
16121,5162,59,3
16122,5162,33,2
16123,5163,24,3
16124,5163,61,2
16125,5163,97,2
16126,5164,4,3
16127,5164,55,2
16128,5164,73,1
16129,5164,97,2
16130,5165,5,2
16131,5165,53,3
16132,5166,150,1
16133,5166,102,3
16134,5166,19,2
16135,5166,24,2
16136,5167,35,3
16137,5167,129,2
16138,5168,1,1
16139,5168,42,1
16140,5168,45,2
16141,5168,60,2
16142,5169,53,1
16143,5169,58,2
16144,5169,130,2
16145,5169,131,1
16146,5170,92,2
16147,5170,65,1
16148,5171,46,3
16149,5171,33,2
16150,5172,97,3
16151,5172,135,1
16152,5172,149,3
16153,5173,32,2
16154,5173,34,2
16155,5173,104,1
16156,5174,60,3
16157,5174,119,3
16158,5174,132,3
16159,5174,151,2
16160,5175,5,3
16161,5175,97,1
16162,5176,83,3
16163,5176,47,3
16164,5176,17,1
16165,5176,25,3
16166,5177,54,1
16167,5177,115,3
16168,5178,1,1
16169,5178,50,3
16170,5178,53,1
16171,5178,109,1
16172,5179,86,3
16173,5179,9,2
16174,5179,54,1
16175,5179,151,3
16176,5180,130,2
16177,5180,114,3
16178,5181,49,1
16179,5181,67,1
16180,5182,76,1
16181,5182,97,2
16182,5182,111,1
16183,5182,131,1
16184,5183,19,2
16185,5183,33,3
16186,5183,136,3
16187,5184,147,3
16188,5184,111,1
16189,5184,5,1
16190,5184,33,3
16191,5185,22,3
16192,5185,34,1
16193,5185,59,1
16194,5186,95,3
